status	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	dist_4	match_4	dist_5	match_5	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	1	father	atta	𐌰𐍄𐍄𐌰	yes	0	atta: father (M.)	1	afta: behind	2	aska: a sort of fish	2	at: at, at a place, at the time of, during, from, to, when, whil...	2	nōta: afterdeck, rear of a ship, stern (2)	When they saw him, they were astonished, and his mother said to him, "Son, why have you treated us this way? Behold, your father and I were anxiously looking for you."	jah gasaihvandans ina sildaleikidedun, jah qaþ du imma so aiþei is: magau, hva gatawides uns swa? sai, sa atta þeins jah ik winnandona sokidedum þuk.	𐌾𐌰𐌷 𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐌰𐌽𐍃 𐌹𐌽𐌰 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌴𐌳𐌿𐌽, 𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍃𐍉 𐌰𐌹𐌸𐌴𐌹 𐌹𐍃: 𐌼𐌰𐌲𐌰𐌿, 𐍈𐌰 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌴𐍃 𐌿𐌽𐍃 𐍃𐍅𐌰? 𐍃𐌰𐌹, 𐍃𐌰 𐌰𐍄𐍄𐌰 𐌸𐌴𐌹𐌽𐍃 𐌾𐌰𐌷 𐌹𐌺 𐍅𐌹𐌽𐌽𐌰𐌽𐌳𐍉𐌽𐌰 𐍃𐍉𐌺𐌹𐌳𐌴𐌳𐌿𐌼 𐌸𐌿𐌺.
okay	1	mother	aiþei	𐌰𐌹𐌸𐌴𐌹	yes	0	aiþei: mother (F.)	2	biþē: after, after that time, afterward, as soon as, at the point ...	2	þei: such as that, such that, this that	2	auþeis: barren, desert (Adj.), deserted, desolate (Adj.)	2	balþei: boldness, confidence, fearlessness, frankness	And he went down with them, and came to Nazareth. He was subject to them, and his mother kept all these sayings in her heart.	jah iddja miþ im jah qam in Nazaraiþ, jah was ufhausjands im; jah aiþei is gafastaida þo waurda alla in hairtin seinamma.	𐌾𐌰𐌷 𐌹𐌳𐌳𐌾𐌰 𐌼𐌹𐌸 𐌹𐌼 𐌾𐌰𐌷 𐌵𐌰𐌼 𐌹𐌽 𐌽𐌰𐌶𐌰𐍂𐌰𐌹𐌸, 𐌾𐌰𐌷 𐍅𐌰𐍃 𐌿𐍆𐌷𐌰𐌿𐍃𐌾𐌰𐌽𐌳𐍃 𐌹𐌼; 𐌾𐌰𐌷 𐌰𐌹𐌸𐌴𐌹 𐌹𐍃 𐌲𐌰𐍆𐌰𐍃𐍄𐌰𐌹𐌳𐌰 𐌸𐍉 𐍅𐌰𐌿𐍂𐌳𐌰 𐌰𐌻𐌻𐌰 𐌹𐌽 𐌷𐌰𐌹𐍂𐍄𐌹𐌽 𐍃𐌴𐌹𐌽𐌰𐌼𐌼𐌰.
okay	1	word	waurd	𐍅𐌰𐌿𐍂𐌳	yes	0	waúrd: word	1	baúrd: board (N.), edge, ledge	1	waúrk: deed	1	waúrdi: talk (N.), word	2	waír: adult male, man (M.)	in the high priesthood of Annas and Caiaphas, the word of God came to John, the son of Zacharias, in the wilderness.	at auhmistam gudjam Annin jah Kajafin, warþ waurd gudis at Iohannen, Zaxariins sunau, in auþidai.	𐌰𐍄 𐌰𐌿𐌷𐌼𐌹𐍃𐍄𐌰𐌼 𐌲𐌿𐌳𐌾𐌰𐌼 𐌰𐌽𐌽𐌹𐌽 𐌾𐌰𐌷 𐌺𐌰𐌾𐌰𐍆𐌹𐌽, 𐍅𐌰𐍂𐌸 𐍅𐌰𐌿𐍂𐌳 𐌲𐌿𐌳𐌹𐍃 𐌰𐍄 𐌹𐍉𐌷𐌰𐌽𐌽𐌴𐌽, 𐌶𐌰𐍇𐌰𐍂𐌹𐌹𐌽𐍃 𐍃𐌿𐌽𐌰𐌿, 𐌹𐌽 𐌰𐌿𐌸𐌹𐌳𐌰𐌹.
okay	1	preaching	merjands	𐌼𐌴𐍂𐌾𐌰𐌽𐌳𐍃	yes	0	mērjands: herald, preacher, promulgator	1	wērjands: ensuring (Adj.)	2	mērjan: broadcast (V.), evangelize, preach the gospel, preach tiding...	3	mērnan: become public	3	taujands: culprit	He came into all the region around the Jordan, preaching the baptism of repentance for remission of sins.	jah qam and allans gaujans Iaurdanaus merjands daupein idreigos du fraleta frawaurhte,	𐌾𐌰𐌷 𐌵𐌰𐌼 𐌰𐌽𐌳 𐌰𐌻𐌻𐌰𐌽𐍃 𐌲𐌰𐌿𐌾𐌰𐌽𐍃 𐌹𐌰𐌿𐍂𐌳𐌰𐌽𐌰𐌿𐍃 𐌼𐌴𐍂𐌾𐌰𐌽𐌳𐍃 𐌳𐌰𐌿𐍀𐌴𐌹𐌽 𐌹𐌳𐍂𐌴𐌹𐌲𐍉𐍃 𐌳𐌿 𐍆𐍂𐌰𐌻𐌴𐍄𐌰 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌴,
okay	1	voice	stibna	𐍃𐍄𐌹𐌱𐌽𐌰	yes	0	stibna: vocal sound, voice (N.)	2	sibja: blood relationship, kinship, sibship	2	ibna: equal, like (Adj.)	2	stiga: staircase	2	stika: stick (N.) (1)	As it is written in the book of the words of Isaiah the prophet, "The voice of one crying in the wilderness, 'Make ready the way of the Lord. Make his paths straight.	swaswe gamelid ist in bokom waurde Esaeiins praufetaus qiþandins: stibna wopjandins in auþidai, manweid wig fraujins, raihtos waurkeiþ staigos is;	𐍃𐍅𐌰𐍃𐍅𐌴 𐌲𐌰𐌼𐌴𐌻𐌹𐌳 𐌹𐍃𐍄 𐌹𐌽 𐌱𐍉𐌺𐍉𐌼 𐍅𐌰𐌿𐍂𐌳𐌴 𐌴𐍃𐌰𐌴𐌹𐌹𐌽𐍃 𐍀𐍂𐌰𐌿𐍆𐌴𐍄𐌰𐌿𐍃 𐌵𐌹𐌸𐌰𐌽𐌳𐌹𐌽𐍃: 𐍃𐍄𐌹𐌱𐌽𐌰 𐍅𐍉𐍀𐌾𐌰𐌽𐌳𐌹𐌽𐍃 𐌹𐌽 𐌰𐌿𐌸𐌹𐌳𐌰𐌹, 𐌼𐌰𐌽𐍅𐌴𐌹𐌳 𐍅𐌹𐌲 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃, 𐍂𐌰𐌹𐌷𐍄𐍉𐍃 𐍅𐌰𐌿𐍂𐌺𐌴𐌹𐌸 𐍃𐍄𐌰𐌹𐌲𐍉𐍃 𐌹𐍃;
okay	1	flee	þliuhan	𐌸𐌻𐌹𐌿𐌷𐌰𐌽	yes	0	þliuhan: flee, take flight	2	liugan: espouse, lie (1) (V.), marry, speak falsely, take a spouse, ...	2	hliutan: be allotted s.th., draw lots, get by lot, have allotted to o...	2	afþliuhan: escape (V.), flee off, run away in flight	2	þriutan: be difficult, be hard	He said therefore to the multitudes who went out to be baptized by him, "You offspring of vipers, who warned you to flee from the wrath to come?	qaþ þan du þaim atgaggandeim manageim daupjan fram sis: kuni nadre, hvas gataiknida izwis þliuhan faura þamma anawairþin hatiza?	𐌵𐌰𐌸 𐌸𐌰𐌽 𐌳𐌿 𐌸𐌰𐌹𐌼 𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌴𐌹𐌼 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌼 𐌳𐌰𐌿𐍀𐌾𐌰𐌽 𐍆𐍂𐌰𐌼 𐍃𐌹𐍃: 𐌺𐌿𐌽𐌹 𐌽𐌰𐌳𐍂𐌴, 𐍈𐌰𐍃 𐌲𐌰𐍄𐌰𐌹𐌺𐌽𐌹𐌳𐌰 𐌹𐌶𐍅𐌹𐍃 𐌸𐌻𐌹𐌿𐌷𐌰𐌽 𐍆𐌰𐌿𐍂𐌰 𐌸𐌰𐌼𐌼𐌰 𐌰𐌽𐌰𐍅𐌰𐌹𐍂𐌸𐌹𐌽 𐌷𐌰𐍄𐌹𐌶𐌰?
okay	1	fire	fon	𐍆𐍉𐌽	yes	0	fōn: fire (N.)	2	n: abbreviation for 50, n	2	in: at, because of, by, by means of, due, during, for, for the s...	2	ō: aha, ha, o, oh	2	fēr: ambush (N.)	Even now the axe also lies at the root of the trees. Every tree therefore that doesn't bring forth good fruit is cut down, and thrown into the fire."	aþþan ju so aqizi at waurtim bagme ligiþ: all nu bagme unbairandane akran god usmaitada jah in fon galagjada.	𐌰𐌸𐌸𐌰𐌽 𐌾𐌿 𐍃𐍉 𐌰𐌵𐌹𐌶𐌹 𐌰𐍄 𐍅𐌰𐌿𐍂𐍄𐌹𐌼 𐌱𐌰𐌲𐌼𐌴 𐌻𐌹𐌲𐌹𐌸: 𐌰𐌻𐌻 𐌽𐌿 𐌱𐌰𐌲𐌼𐌴 𐌿𐌽𐌱𐌰𐌹𐍂𐌰𐌽𐌳𐌰𐌽𐌴 𐌰𐌺𐍂𐌰𐌽 𐌲𐍉𐌳 𐌿𐍃𐌼𐌰𐌹𐍄𐌰𐌳𐌰 𐌾𐌰𐌷 𐌹𐌽 𐍆𐍉𐌽 𐌲𐌰𐌻𐌰𐌲𐌾𐌰𐌳𐌰.
okay	1	baptized	daupjan	𐌳𐌰𐌿𐍀𐌾𐌰𐌽	yes	0	daupjan: baptize, be baptized, become baptized, immerse, wash o.s.	1	daubjan: be insensitive, be numb, harden	1	dauþjan: kill (V.), mortify, put to death	1	diupjan: deepen	1	raupjan: pick (V.), pluck (V.), pull off, pull out	Tax collectors also came to be baptized, and they said to him, "Teacher, what must we do?"	qemun þan jah motarjos daupjan jah qeþun du imma: laisari, hva taujaima?	𐌵𐌴𐌼𐌿𐌽 𐌸𐌰𐌽 𐌾𐌰𐌷 𐌼𐍉𐍄𐌰𐍂𐌾𐍉𐍃 𐌳𐌰𐌿𐍀𐌾𐌰𐌽 𐌾𐌰𐌷 𐌵𐌴𐌸𐌿𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌻𐌰𐌹𐍃𐌰𐍂𐌹, 𐍈𐌰 𐍄𐌰𐌿𐌾𐌰𐌹𐌼𐌰?
okay	1	dove	ahaks	𐌰𐌷𐌰𐌺𐍃	yes	0	ahaks: dove, pigeon (for sacrifice), tame white dove	1	anaks: all at once, suddenly	2	amals: active, brave	2	asks: ash-tree, spear (N.), spear (N.); ?	2	ahana: chaff	and the Holy Spirit descended in a bodily form as a dove on him; and a voice came out of the sky, saying "You are my beloved Son. In you I am well pleased."	jah atiddja ahma sa weiha leikis siunai swe ahaks ana ina, jah stibna us himina warþ qiþandei: þu is sunus meins sa liuba, in þuzei waila galeikaida.	𐌾𐌰𐌷 𐌰𐍄𐌹𐌳𐌳𐌾𐌰 𐌰𐌷𐌼𐌰 𐍃𐌰 𐍅𐌴𐌹𐌷𐌰 𐌻𐌴𐌹𐌺𐌹𐍃 𐍃𐌹𐌿𐌽𐌰𐌹 𐍃𐍅𐌴 𐌰𐌷𐌰𐌺𐍃 𐌰𐌽𐌰 𐌹𐌽𐌰, 𐌾𐌰𐌷 𐍃𐍄𐌹𐌱𐌽𐌰 𐌿𐍃 𐌷𐌹𐌼𐌹𐌽𐌰 𐍅𐌰𐍂𐌸 𐌵𐌹𐌸𐌰𐌽𐌳𐌴𐌹: 𐌸𐌿 𐌹𐍃 𐍃𐌿𐌽𐌿𐍃 𐌼𐌴𐌹𐌽𐍃 𐍃𐌰 𐌻𐌹𐌿𐌱𐌰, 𐌹𐌽 𐌸𐌿𐌶𐌴𐌹 𐍅𐌰𐌹𐌻𐌰 𐌲𐌰𐌻𐌴𐌹𐌺𐌰𐌹𐌳𐌰.
okay	1	voice	stibna	𐍃𐍄𐌹𐌱𐌽𐌰	yes	0	stibna: vocal sound, voice (N.)	2	sibja: blood relationship, kinship, sibship	2	ibna: equal, like (Adj.)	2	stiga: staircase	2	stika: stick (N.) (1)	and the Holy Spirit descended in a bodily form as a dove on him; and a voice came out of the sky, saying "You are my beloved Son. In you I am well pleased."	jah atiddja ahma sa weiha leikis siunai swe ahaks ana ina, jah stibna us himina warþ qiþandei: þu is sunus meins sa liuba, in þuzei waila galeikaida.	𐌾𐌰𐌷 𐌰𐍄𐌹𐌳𐌳𐌾𐌰 𐌰𐌷𐌼𐌰 𐍃𐌰 𐍅𐌴𐌹𐌷𐌰 𐌻𐌴𐌹𐌺𐌹𐍃 𐍃𐌹𐌿𐌽𐌰𐌹 𐍃𐍅𐌴 𐌰𐌷𐌰𐌺𐍃 𐌰𐌽𐌰 𐌹𐌽𐌰, 𐌾𐌰𐌷 𐍃𐍄𐌹𐌱𐌽𐌰 𐌿𐍃 𐌷𐌹𐌼𐌹𐌽𐌰 𐍅𐌰𐍂𐌸 𐌵𐌹𐌸𐌰𐌽𐌳𐌴𐌹: 𐌸𐌿 𐌹𐍃 𐍃𐌿𐌽𐌿𐍃 𐌼𐌴𐌹𐌽𐍃 𐍃𐌰 𐌻𐌹𐌿𐌱𐌰, 𐌹𐌽 𐌸𐌿𐌶𐌴𐌹 𐍅𐌰𐌹𐌻𐌰 𐌲𐌰𐌻𐌴𐌹𐌺𐌰𐌹𐌳𐌰.
okay	1	son	sunus	𐍃𐌿𐌽𐌿𐍃	yes	0	sunus: son	1	suns: all at once, all together at the same time, at once, at one ...	2	sums: a certain one, anyone, one, some, somebody	2	siuns: apparition, appearance, countenance, face (N.), seeable, see...	2	hūns: cub (N.), young bear	Jesus himself, when he began to teach, was about thirty years old, being the son (as was supposed) of Joseph, the son of Heli,	jah silba was Iesus swe jere þrije tigiwe uf gakunþai, swaei sunus munds was Iosefis, sunaus Heleis,	𐌾𐌰𐌷 𐍃𐌹𐌻𐌱𐌰 𐍅𐌰𐍃 𐌹𐌴𐍃𐌿𐍃 𐍃𐍅𐌴 𐌾𐌴𐍂𐌴 𐌸𐍂𐌹𐌾𐌴 𐍄𐌹𐌲𐌹𐍅𐌴 𐌿𐍆 𐌲𐌰𐌺𐌿𐌽𐌸𐌰𐌹, 𐍃𐍅𐌰𐌴𐌹 𐍃𐌿𐌽𐌿𐍃 𐌼𐌿𐌽𐌳𐍃 𐍅𐌰𐍃 𐌹𐍉𐍃𐌴𐍆𐌹𐍃, 𐍃𐌿𐌽𐌰𐌿𐍃 𐌷𐌴𐌻𐌴𐌹𐍃,
okay	1	full	fulls	𐍆𐌿𐌻𐌻𐍃	yes	0	fulls: complete (Adj.), completed, filled, full	1	fullō: a fulfilling, completeness, entireness, filling, fulfillment...	1	fugls: bird, fowl	1	fūls: decomposed, fetid, foul (Adj.), putrid	2	alls: all, all of, every, the entire, the whole	Jesus, full of the Holy Spirit, returned from the Jordan, and was led by the Spirit into the wilderness	Iþ Iesus, ahmins weihis fulls, gawandida sik fram Iaurdanau jah tauhans was in ahmin in auþidai	𐌹𐌸 𐌹𐌴𐍃𐌿𐍃, 𐌰𐌷𐌼𐌹𐌽𐍃 𐍅𐌴𐌹𐌷𐌹𐍃 𐍆𐌿𐌻𐌻𐍃, 𐌲𐌰𐍅𐌰𐌽𐌳𐌹𐌳𐌰 𐍃𐌹𐌺 𐍆𐍂𐌰𐌼 𐌹𐌰𐌿𐍂𐌳𐌰𐌽𐌰𐌿 𐌾𐌰𐌷 𐍄𐌰𐌿𐌷𐌰𐌽𐍃 𐍅𐌰𐍃 𐌹𐌽 𐌰𐌷𐌼𐌹𐌽 𐌹𐌽 𐌰𐌿𐌸𐌹𐌳𐌰𐌹
okay	1	hungry	gredags	𐌲𐍂𐌴𐌳𐌰𐌲𐍃	yes	0	grēdags: hungry	2	grēdus: hunger (N.), hungriness	3	garēdan: aim at, have a plan for, intend, purpose (V.), take forethou...	3	rēdan: advise, advocate (V.), argue for, plan (V.), propose, take a...	3	garēdaba: commendably, commendatorily, honourably, in an advocatable m...	for forty days, being tempted by the devil. He ate nothing in those days. Afterward, when they were completed, he was hungry.	dage fidwor tiguns, fraisans fram diabulau. jah ni matida waiht in dagam jainaim, jah at ustauhanaim þaim dagam, biþe gredags warþ.	𐌳𐌰𐌲𐌴 𐍆𐌹𐌳𐍅𐍉𐍂 𐍄𐌹𐌲𐌿𐌽𐍃, 𐍆𐍂𐌰𐌹𐍃𐌰𐌽𐍃 𐍆𐍂𐌰𐌼 𐌳𐌹𐌰𐌱𐌿𐌻𐌰𐌿. 𐌾𐌰𐌷 𐌽𐌹 𐌼𐌰𐍄𐌹𐌳𐌰 𐍅𐌰𐌹𐌷𐍄 𐌹𐌽 𐌳𐌰𐌲𐌰𐌼 𐌾𐌰𐌹𐌽𐌰𐌹𐌼, 𐌾𐌰𐌷 𐌰𐍄 𐌿𐍃𐍄𐌰𐌿𐌷𐌰𐌽𐌰𐌹𐌼 𐌸𐌰𐌹𐌼 𐌳𐌰𐌲𐌰𐌼, 𐌱𐌹𐌸𐌴 𐌲𐍂𐌴𐌳𐌰𐌲𐍃 𐍅𐌰𐍂𐌸.
okay	1	mountain	fairguni	𐍆𐌰𐌹𐍂𐌲𐌿𐌽𐌹	yes	0	faírguni: mountain, mountain range	2	gaíruni: greediness	3	faírina: basis for accusation, blamable, cause for complaint, complai...	3	garūni: private conference, privy council, secret consultation, secr...	3	faírins: culpable, reprehensible, transgressive, violative	The devil, leading him up on a high mountain, showed him all the kingdoms of the world in a moment of time.	jah ustiuhands ina diabulaus ana fairguni hauhata, ataugida imma allans þiudinassuns þis midjungardis in stika melis.	𐌾𐌰𐌷 𐌿𐍃𐍄𐌹𐌿𐌷𐌰𐌽𐌳𐍃 𐌹𐌽𐌰 𐌳𐌹𐌰𐌱𐌿𐌻𐌰𐌿𐍃 𐌰𐌽𐌰 𐍆𐌰𐌹𐍂𐌲𐌿𐌽𐌹 𐌷𐌰𐌿𐌷𐌰𐍄𐌰, 𐌰𐍄𐌰𐌿𐌲𐌹𐌳𐌰 𐌹𐌼𐌼𐌰 𐌰𐌻𐌻𐌰𐌽𐍃 𐌸𐌹𐌿𐌳𐌹𐌽𐌰𐍃𐍃𐌿𐌽𐍃 𐌸𐌹𐍃 𐌼𐌹𐌳𐌾𐌿𐌽𐌲𐌰𐍂𐌳𐌹𐍃 𐌹𐌽 𐍃𐍄𐌹𐌺𐌰 𐌼𐌴𐌻𐌹𐍃.
okay	1	authority	waldufni	𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹	yes	0	waldufni: authority, control (N.), dominion, potency, power (N.)	2	wundufni: illness, plague, wound (N.)	3	waldan: control (V.), govern, have dominion over, rule (V.), suffice...	3	waldus: forest, wood (N.)	4	fastubni: abstinence, fasting (N.), holding (N.), holding fast to, kee...	The devil said to him, "I will give you all this authority, and their glory, for it has been delivered to me; and I give it to whomever I want.	jah qaþ du imma sa diabulus: þus giba þata waldufni þize allata jah wulþu ize, unte mis atgiban ist, jah þishvammeh þei wiljau, giba þata.	𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰 𐍃𐌰 𐌳𐌹𐌰𐌱𐌿𐌻𐌿𐍃: 𐌸𐌿𐍃 𐌲𐌹𐌱𐌰 𐌸𐌰𐍄𐌰 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌸𐌹𐌶𐌴 𐌰𐌻𐌻𐌰𐍄𐌰 𐌾𐌰𐌷 𐍅𐌿𐌻𐌸𐌿 𐌹𐌶𐌴, 𐌿𐌽𐍄𐌴 𐌼𐌹𐍃 𐌰𐍄𐌲𐌹𐌱𐌰𐌽 𐌹𐍃𐍄, 𐌾𐌰𐌷 𐌸𐌹𐍃𐍈𐌰𐌼𐌼𐌴𐌷 𐌸𐌴𐌹 𐍅𐌹𐌻𐌾𐌰𐌿, 𐌲𐌹𐌱𐌰 𐌸𐌰𐍄𐌰.
okay	1	time	mel	𐌼𐌴𐌻	yes	0	mēl: circumscribed time, hour, period of time, point in time, scr...	1	mēla: bushel (1), measure of grain, peck-measure	1	mēt: degree, extent	1	mēs: platform, platter, table	1	mēli: scripture	When the devil had completed every temptation, he departed from him until another time.	jah ustiuhands all fraistobnjo diabulus, afstoþ fairra imma und mel.	𐌾𐌰𐌷 𐌿𐍃𐍄𐌹𐌿𐌷𐌰𐌽𐌳𐍃 𐌰𐌻𐌻 𐍆𐍂𐌰𐌹𐍃𐍄𐍉𐌱𐌽𐌾𐍉 𐌳𐌹𐌰𐌱𐌿𐌻𐌿𐍃, 𐌰𐍆𐍃𐍄𐍉𐌸 𐍆𐌰𐌹𐍂𐍂𐌰 𐌹𐌼𐌼𐌰 𐌿𐌽𐌳 𐌼𐌴𐌻.
okay	1	news	meriþa	𐌼𐌴𐍂𐌹𐌸𐌰	yes	0	mēriþa: fame (N.), news, renown (N.), report (N.), repute (N.)	2	swēriþa: dignity, honour (N.)	3	fēra: adjacent section, collateral part, district bordering a sea,...	3	miþ: along, alongside, amongst, between, by the side of, concomit...	3	fērja: ambusher, spy (M.), waylayer	Jesus returned in the power of the Spirit into Galilee, and news about him spread through all the surrounding area.	jah gawandida sik Iesus in mahtai ahmins in Galeilaian, jah meriþa urrann and all gawi bisitande bi ina.	𐌾𐌰𐌷 𐌲𐌰𐍅𐌰𐌽𐌳𐌹𐌳𐌰 𐍃𐌹𐌺 𐌹𐌴𐍃𐌿𐍃 𐌹𐌽 𐌼𐌰𐌷𐍄𐌰𐌹 𐌰𐌷𐌼𐌹𐌽𐍃 𐌹𐌽 𐌲𐌰𐌻𐌴𐌹𐌻𐌰𐌹𐌰𐌽, 𐌾𐌰𐌷 𐌼𐌴𐍂𐌹𐌸𐌰 𐌿𐍂𐍂𐌰𐌽𐌽 𐌰𐌽𐌳 𐌰𐌻𐌻 𐌲𐌰𐍅𐌹 𐌱𐌹𐍃𐌹𐍄𐌰𐌽𐌳𐌴 𐌱𐌹 𐌹𐌽𐌰.
okay	1	Spirit	ahma	𐌰𐌷𐌼𐌰	yes	0	ahma: spirit	1	ahsa: axis, axle, name of a-rune?	1	aƕa: flowing body of water, river, stream (N.), torrent	1	aha: mental faculty, mind (N.), reason (N.), source of thought, u...	2	aska: a sort of fish	"The Spirit of the Lord is on me, because he has anointed me to preach good news to the poor. He has sent me to heal the brokenhearted, to proclaim release to the captives, recovering of sight to the blind, to deliver those who are crushed,	ahma fraujins ana mis, in þizei gasalboda mik du wailamerjan unledaim, insandida mik du ganasjan þans gamalwidans hairtin,	𐌰𐌷𐌼𐌰 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐌰𐌽𐌰 𐌼𐌹𐍃, 𐌹𐌽 𐌸𐌹𐌶𐌴𐌹 𐌲𐌰𐍃𐌰𐌻𐌱𐍉𐌳𐌰 𐌼𐌹𐌺 𐌳𐌿 𐍅𐌰𐌹𐌻𐌰𐌼𐌴𐍂𐌾𐌰𐌽 𐌿𐌽𐌻𐌴𐌳𐌰𐌹𐌼, 𐌹𐌽𐍃𐌰𐌽𐌳𐌹𐌳𐌰 𐌼𐌹𐌺 𐌳𐌿 𐌲𐌰𐌽𐌰𐍃𐌾𐌰𐌽 𐌸𐌰𐌽𐍃 𐌲𐌰𐌼𐌰𐌻𐍅𐌹𐌳𐌰𐌽𐍃 𐌷𐌰𐌹𐍂𐍄𐌹𐌽,
okay	1	heal	ganasjan	𐌲𐌰𐌽𐌰𐍃𐌾𐌰𐌽	yes	0	ganasjan: cure (V.), deliver, heal (V.), make safe, preserve (V.), put...	1	gansjan: be the cause of, cause the beginning of, generate	1	gawasjan: clothe (V.), clothe o.s., don (V.), dress o.s., make clad, p...	1	ganatjan: make wet, moisten, wet (V.)	2	gakausjan: subject to a test, test (V.), try (V.)	"The Spirit of the Lord is on me, because he has anointed me to preach good news to the poor. He has sent me to heal the brokenhearted, to proclaim release to the captives, recovering of sight to the blind, to deliver those who are crushed,	ahma fraujins ana mis, in þizei gasalboda mik du wailamerjan unledaim, insandida mik du ganasjan þans gamalwidans hairtin,	𐌰𐌷𐌼𐌰 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐌰𐌽𐌰 𐌼𐌹𐍃, 𐌹𐌽 𐌸𐌹𐌶𐌴𐌹 𐌲𐌰𐍃𐌰𐌻𐌱𐍉𐌳𐌰 𐌼𐌹𐌺 𐌳𐌿 𐍅𐌰𐌹𐌻𐌰𐌼𐌴𐍂𐌾𐌰𐌽 𐌿𐌽𐌻𐌴𐌳𐌰𐌹𐌼, 𐌹𐌽𐍃𐌰𐌽𐌳𐌹𐌳𐌰 𐌼𐌹𐌺 𐌳𐌿 𐌲𐌰𐌽𐌰𐍃𐌾𐌰𐌽 𐌸𐌰𐌽𐍃 𐌲𐌰𐌼𐌰𐌻𐍅𐌹𐌳𐌰𐌽𐍃 𐌷𐌰𐌹𐍂𐍄𐌹𐌽,
okay	1	year	jer	𐌾𐌴𐍂	yes	0	jēr: name of j-rune, year	1	fēr: ambush (N.)	1	hēr: here, hither	2	ei: a time wherein, in a way that, in such a manner, in that cas...	2	fēra: adjacent section, collateral part, district bordering a sea,...	and to proclaim the acceptable year of the Lord."	merjan frahunþanaim fralet jah blindaim siun, fraletan gamaidans in gaþrafstein, merjan jer fraujins andanem.	𐌼𐌴𐍂𐌾𐌰𐌽 𐍆𐍂𐌰𐌷𐌿𐌽𐌸𐌰𐌽𐌰𐌹𐌼 𐍆𐍂𐌰𐌻𐌴𐍄 𐌾𐌰𐌷 𐌱𐌻𐌹𐌽𐌳𐌰𐌹𐌼 𐍃𐌹𐌿𐌽, 𐍆𐍂𐌰𐌻𐌴𐍄𐌰𐌽 𐌲𐌰𐌼𐌰𐌹𐌳𐌰𐌽𐍃 𐌹𐌽 𐌲𐌰𐌸𐍂𐌰𐍆𐍃𐍄𐌴𐌹𐌽, 𐌼𐌴𐍂𐌾𐌰𐌽 𐌾𐌴𐍂 𐍆𐍂𐌰𐌿𐌾𐌹𐌽𐍃 𐌰𐌽𐌳𐌰𐌽𐌴𐌼.
okay	1	son	sunus	𐍃𐌿𐌽𐌿𐍃	yes	0	sunus: son	1	suns: all at once, all together at the same time, at once, at one ...	2	sums: a certain one, anyone, one, some, somebody	2	siuns: apparition, appearance, countenance, face (N.), seeable, see...	2	hūns: cub (N.), young bear	All testified about him, and wondered at the gracious words which proceeded out of his mouth, and they said, "Isn't this Joseph's son?"	jah allai alakjo weitwodidedun imma jah sildaleikidedun bi þo waurda anstais þo usgaggandona us munþa is jah qeþun: niu sa ist sunus Iosefis?	𐌾𐌰𐌷 𐌰𐌻𐌻𐌰𐌹 𐌰𐌻𐌰𐌺𐌾𐍉 𐍅𐌴𐌹𐍄𐍅𐍉𐌳𐌹𐌳𐌴𐌳𐌿𐌽 𐌹𐌼𐌼𐌰 𐌾𐌰𐌷 𐍃𐌹𐌻𐌳𐌰𐌻𐌴𐌹𐌺𐌹𐌳𐌴𐌳𐌿𐌽 𐌱𐌹 𐌸𐍉 𐍅𐌰𐌿𐍂𐌳𐌰 𐌰𐌽𐍃𐍄𐌰𐌹𐍃 𐌸𐍉 𐌿𐍃𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐍉𐌽𐌰 𐌿𐍃 𐌼𐌿𐌽𐌸𐌰 𐌹𐍃 𐌾𐌰𐌷 𐌵𐌴𐌸𐌿𐌽: 𐌽𐌹𐌿 𐍃𐌰 𐌹𐍃𐍄 𐍃𐌿𐌽𐌿𐍃 𐌹𐍉𐍃𐌴𐍆𐌹𐍃?
