status	alignment_id	source	tier	english_word	gothic_surface	gothic_surface_gothic	script_ok	dist_1	match_1	dist_2	match_2	dist_3	match_3	english_sentence	gothic_sentence_roman	gothic_sentence_gothic
okay	train_0508_d1	llm_diversify	1	allow	letiþ	𐌻𐌴𐍄𐌹𐌸	yes	2	lētan: allow, emit, leave (V.), leave alone, let (V.), let alone, l...	2	leiþu: cider, fermented beverage, strong drink	2	leik: body, corpse, flesh (N.), fleshly body	Jesus summoned them, saying, "Allow the little children to come to me, and don't hinder them, for the Kingdom of God belongs to such as these.	iþ Iesus athaitands ins qaþ: letiþ þo barna gaggan du mis jah ni warjiþ þo, unte þize swaleikaize ist þiudangardi gudis.	𐌹𐌸 𐌹𐌴𐍃𐌿𐍃 𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐍃 𐌹𐌽𐍃 𐌵𐌰𐌸: 𐌻𐌴𐍄𐌹𐌸 𐌸𐍉 𐌱𐌰𐍂𐌽𐌰 𐌲𐌰𐌲𐌲𐌰𐌽 𐌳𐌿 𐌼𐌹𐍃 𐌾𐌰𐌷 𐌽𐌹 𐍅𐌰𐍂𐌾𐌹𐌸 𐌸𐍉, 𐌿𐌽𐍄𐌴 𐌸𐌹𐌶𐌴 𐍃𐍅𐌰𐌻𐌴𐌹𐌺𐌰𐌹𐌶𐌴 𐌹𐍃𐍄 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌹 𐌲𐌿𐌳𐌹𐍃.
okay	train_0513_d0	llm_diversify	1	sad	gaurana	𐌲𐌰𐌿𐍂𐌰𐌽𐌰	yes	2	gauriþa: anguish (N.), grief, sorrow (N.)	2	gaurjan: cause anguish to, grieve, insult (V.), pain (V.)	2	grana: beard?, plait?; ?	Jesus, seeing that he became very sad, said, "How hard it is for those who have riches to enter into the Kingdom of God!	gasaihvands þan ina Iesus gaurana waurþanana qaþ: hvaiwa agluba þai faihu habandans inngaleiþand in þiudangardja gudis!	𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌹𐌽𐌰 𐌹𐌴𐍃𐌿𐍃 𐌲𐌰𐌿𐍂𐌰𐌽𐌰 𐍅𐌰𐌿𐍂𐌸𐌰𐌽𐌰𐌽𐌰 𐌵𐌰𐌸: 𐍈𐌰𐌹𐍅𐌰 𐌰𐌲𐌻𐌿𐌱𐌰 𐌸𐌰𐌹 𐍆𐌰𐌹𐌷𐌿 𐌷𐌰𐌱𐌰𐌽𐌳𐌰𐌽𐍃 𐌹𐌽𐌽𐌲𐌰𐌻𐌴𐌹𐌸𐌰𐌽𐌳 𐌹𐌽 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌾𐌰 𐌲𐌿𐌳𐌹𐍃!
okay	train_0521_d0	llm_diversify	1	third	þridjin	𐌸𐍂𐌹𐌳𐌾𐌹𐌽	yes	2	þridjō: for the third time	2	þridja: third	3	bidjan: ask, ask a favour, ask for, beg, beseech, entreat, petition ...	They will scourge and kill him. On the third day, he will rise again."	jah usbliggwandans usqimand imma, jah þridjin daga usstandiþ.	𐌾𐌰𐌷 𐌿𐍃𐌱𐌻𐌹𐌲𐌲𐍅𐌰𐌽𐌳𐌰𐌽𐍃 𐌿𐍃𐌵𐌹𐌼𐌰𐌽𐌳 𐌹𐌼𐌼𐌰, 𐌾𐌰𐌷 𐌸𐍂𐌹𐌳𐌾𐌹𐌽 𐌳𐌰𐌲𐌰 𐌿𐍃𐍃𐍄𐌰𐌽𐌳𐌹𐌸.
okay	train_0530_d1	llm_diversify	1	come down	atsteig	𐌰𐍄𐍃𐍄𐌴𐌹𐌲	yes	2	ansteigs: beneficent, gracious	2	atsteigan: climb down, descend	3	listeigs: crafty, cunning (Adj.), wily	When Jesus came to the place, he looked up and saw him, and said to him, "Zacchaeus, hurry and come down, for today I must stay at your house."	jah biþe qam ana þamma stada, insaihvands iup Iesus gasahv ina jah qaþ du imma: Zakkaiu, sniumjands dalaþ atsteig: himma daga auk in garda þeinamma skal ik wisan.	𐌾𐌰𐌷 𐌱𐌹𐌸𐌴 𐌵𐌰𐌼 𐌰𐌽𐌰 𐌸𐌰𐌼𐌼𐌰 𐍃𐍄𐌰𐌳𐌰, 𐌹𐌽𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐍃 𐌹𐌿𐍀 𐌹𐌴𐍃𐌿𐍃 𐌲𐌰𐍃𐌰𐍈 𐌹𐌽𐌰 𐌾𐌰𐌷 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌶𐌰𐌺𐌺𐌰𐌹𐌿, 𐍃𐌽𐌹𐌿𐌼𐌾𐌰𐌽𐌳𐍃 𐌳𐌰𐌻𐌰𐌸 𐌰𐍄𐍃𐍄𐌴𐌹𐌲: 𐌷𐌹𐌼𐌼𐌰 𐌳𐌰𐌲𐌰 𐌰𐌿𐌺 𐌹𐌽 𐌲𐌰𐍂𐌳𐌰 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰 𐍃𐌺𐌰𐌻 𐌹𐌺 𐍅𐌹𐍃𐌰𐌽.
okay	train_0569_d0	llm_diversify	1	Tell	qiþiþ	𐌵𐌹𐌸𐌹𐌸	yes	2	qiþus: belly, stomach, womb	2	qiþan: express (V.), give an opinion, say, speak, tell	2	miliþ: honey	He answered them, "I also will ask you one question. Tell me:	andhafjands þan qaþ du im: fraihna izwis jah ik ainis waurdis jah qiþiþ mis:	𐌰𐌽𐌳𐌷𐌰𐍆𐌾𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼: 𐍆𐍂𐌰𐌹𐌷𐌽𐌰 𐌹𐌶𐍅𐌹𐍃 𐌾𐌰𐌷 𐌹𐌺 𐌰𐌹𐌽𐌹𐍃 𐍅𐌰𐌿𐍂𐌳𐌹𐍃 𐌾𐌰𐌷 𐌵𐌹𐌸𐌹𐌸 𐌼𐌹𐍃:
okay	train_0623_d0	llm_diversify	1	astonished	usfilmans	𐌿𐍃𐍆𐌹𐌻𐌼𐌰𐌽𐍃	yes	2	usfilma: amazed, astonished, bewildered, frightened, shaken, struck	2	usfilhan: bury, inter (V.)	3	usniman: extract (V.), remove (V.), take along, take away, take from,...	They were astonished at his teaching, for he taught them as having authority, and not as the scribes.	jah usfilmans waurþun ana þizai laiseinai is; unte was laisjands ins swe waldufni habands jah ni swaswe þai bokarjos.	𐌾𐌰𐌷 𐌿𐍃𐍆𐌹𐌻𐌼𐌰𐌽𐍃 𐍅𐌰𐌿𐍂𐌸𐌿𐌽 𐌰𐌽𐌰 𐌸𐌹𐌶𐌰𐌹 𐌻𐌰𐌹𐍃𐌴𐌹𐌽𐌰𐌹 𐌹𐍃; 𐌿𐌽𐍄𐌴 𐍅𐌰𐍃 𐌻𐌰𐌹𐍃𐌾𐌰𐌽𐌳𐍃 𐌹𐌽𐍃 𐍃𐍅𐌴 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌽𐌳𐍃 𐌾𐌰𐌷 𐌽𐌹 𐍃𐍅𐌰𐍃𐍅𐌴 𐌸𐌰𐌹 𐌱𐍉𐌺𐌰𐍂𐌾𐍉𐍃.
okay	train_0623_d1	llm_diversify	1	astonished	usfilmans	𐌿𐍃𐍆𐌹𐌻𐌼𐌰𐌽𐍃	yes	2	usfilma: amazed, astonished, bewildered, frightened, shaken, struck	2	usfilhan: bury, inter (V.)	3	usniman: extract (V.), remove (V.), take along, take away, take from,...	They were astonished at his teaching, for he taught them as having authority, and not as the scribes.	jah usfilmans waurþun ana þizai laiseinai is; unte was laisjands ins swe waldufni habands jah ni swaswe þai bokarjos.	𐌾𐌰𐌷 𐌿𐍃𐍆𐌹𐌻𐌼𐌰𐌽𐍃 𐍅𐌰𐌿𐍂𐌸𐌿𐌽 𐌰𐌽𐌰 𐌸𐌹𐌶𐌰𐌹 𐌻𐌰𐌹𐍃𐌴𐌹𐌽𐌰𐌹 𐌹𐍃; 𐌿𐌽𐍄𐌴 𐍅𐌰𐍃 𐌻𐌰𐌹𐍃𐌾𐌰𐌽𐌳𐍃 𐌹𐌽𐍃 𐍃𐍅𐌴 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌽𐌳𐍃 𐌾𐌰𐌷 𐌽𐌹 𐍃𐍅𐌰𐍃𐍅𐌴 𐌸𐌰𐌹 𐌱𐍉𐌺𐌰𐍂𐌾𐍉𐍃.
okay	train_0644_d1	llm_diversify	1	paralytic	usliþin	𐌿𐍃𐌻𐌹𐌸𐌹𐌽	yes	2	usleiþan: go away, go out, pass forth, travel out, vanish	2	usliþa: of disabled limb, paralytic	2	usqiþan: divulge, make public, spread the news	Jesus, seeing their faith, said to the paralytic, "Son, your sins are forgiven you."	gasaihvands þan Iesus galaubein ize qaþ du þamma usliþin: barnilo, afletanda þus frawaurhteis þeinos.	𐌲𐌰𐍃𐌰𐌹𐍈𐌰𐌽𐌳𐍃 𐌸𐌰𐌽 𐌹𐌴𐍃𐌿𐍃 𐌲𐌰𐌻𐌰𐌿𐌱𐌴𐌹𐌽 𐌹𐌶𐌴 𐌵𐌰𐌸 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌿𐍃𐌻𐌹𐌸𐌹𐌽: 𐌱𐌰𐍂𐌽𐌹𐌻𐍉, 𐌰𐍆𐌻𐌴𐍄𐌰𐌽𐌳𐌰 𐌸𐌿𐍃 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌴𐌹𐍃 𐌸𐌴𐌹𐌽𐍉𐍃.
okay	train_0648_d0	llm_diversify	1	paralytic	usliþin	𐌿𐍃𐌻𐌹𐌸𐌹𐌽	yes	2	usleiþan: go away, go out, pass forth, travel out, vanish	2	usliþa: of disabled limb, paralytic	2	usqiþan: divulge, make public, spread the news	But that you may know that the Son of Man has authority on earth to forgive sins"--he said to the paralytic--	aþþan ei witeiþ þatei waldufni habaiþ sunus mans ana airþai afletan frawaurhtins, qaþ du þamma usliþin:	𐌰𐌸𐌸𐌰𐌽 𐌴𐌹 𐍅𐌹𐍄𐌴𐌹𐌸 𐌸𐌰𐍄𐌴𐌹 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌹𐌸 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰𐌹 𐌰𐍆𐌻𐌴𐍄𐌰𐌽 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌹𐌽𐍃, 𐌵𐌰𐌸 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌿𐍃𐌻𐌹𐌸𐌹𐌽:
okay	train_0648_d1	llm_diversify	1	know	witeiþ	𐍅𐌹𐍄𐌴𐌹𐌸	yes	2	waitei: conceivably, perchance, plausibly, possibly	2	witi: knowledge	2	witōþ: law	But that you may know that the Son of Man has authority on earth to forgive sins"--he said to the paralytic--	aþþan ei witeiþ þatei waldufni habaiþ sunus mans ana airþai afletan frawaurhtins, qaþ du þamma usliþin:	𐌰𐌸𐌸𐌰𐌽 𐌴𐌹 𐍅𐌹𐍄𐌴𐌹𐌸 𐌸𐌰𐍄𐌴𐌹 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌹𐌸 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰𐌹 𐌰𐍆𐌻𐌴𐍄𐌰𐌽 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌹𐌽𐍃, 𐌵𐌰𐌸 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌿𐍃𐌻𐌹𐌸𐌹𐌽:
okay	train_0648_d2	llm_diversify	1	paralytic	usliþin	𐌿𐍃𐌻𐌹𐌸𐌹𐌽	yes	2	usleiþan: go away, go out, pass forth, travel out, vanish	2	usliþa: of disabled limb, paralytic	2	usqiþan: divulge, make public, spread the news	But that you may know that the Son of Man has authority on earth to forgive sins"--he said to the paralytic--	aþþan ei witeiþ þatei waldufni habaiþ sunus mans ana airþai afletan frawaurhtins, qaþ du þamma usliþin:	𐌰𐌸𐌸𐌰𐌽 𐌴𐌹 𐍅𐌹𐍄𐌴𐌹𐌸 𐌸𐌰𐍄𐌴𐌹 𐍅𐌰𐌻𐌳𐌿𐍆𐌽𐌹 𐌷𐌰𐌱𐌰𐌹𐌸 𐍃𐌿𐌽𐌿𐍃 𐌼𐌰𐌽𐍃 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰𐌹 𐌰𐍆𐌻𐌴𐍄𐌰𐌽 𐍆𐍂𐌰𐍅𐌰𐌿𐍂𐌷𐍄𐌹𐌽𐍃, 𐌵𐌰𐌸 𐌳𐌿 𐌸𐌰𐌼𐌼𐌰 𐌿𐍃𐌻𐌹𐌸𐌹𐌽:
okay	train_0649_d1	llm_diversify	1	take up	nimuh	𐌽𐌹𐌼𐌿𐌷	yes	2	niman: accept (V.), get, pick up, receive, take away, take unto o. ...	2	nih: also not, and not, nor, not even	2	nūh: and so, and therefore, so then	"I tell you, arise, take up your mat, and go to your house."	þus qiþa: urreis nimuh þata badi þein jah gagg du garda þeinamma.	𐌸𐌿𐍃 𐌵𐌹𐌸𐌰: 𐌿𐍂𐍂𐌴𐌹𐍃 𐌽𐌹𐌼𐌿𐌷 𐌸𐌰𐍄𐌰 𐌱𐌰𐌳𐌹 𐌸𐌴𐌹𐌽 𐌾𐌰𐌷 𐌲𐌰𐌲𐌲 𐌳𐌿 𐌲𐌰𐍂𐌳𐌰 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰.
okay	train_0670_d0	llm_diversify	1	fell down	drusun	𐌳𐍂𐌿𐍃𐌿𐌽	yes	2	driusan: fall (V.), fall down	2	drus: fall (N.), falling (N.)	3	driugan: carry on, do military service in, function as a soldier in, ...	The unclean spirits, whenever they saw him, fell down before him, and cried, "You are the Son of God!"	jah ahmans unhrainjans, þaih þan ina gasehvun, drusun du imma jah hropidedun qiþandans þatei þu is sunus gudis.	𐌾𐌰𐌷 𐌰𐌷𐌼𐌰𐌽𐍃 𐌿𐌽𐌷𐍂𐌰𐌹𐌽𐌾𐌰𐌽𐍃, 𐌸𐌰𐌹𐌷 𐌸𐌰𐌽 𐌹𐌽𐌰 𐌲𐌰𐍃𐌴𐍈𐌿𐌽, 𐌳𐍂𐌿𐍃𐌿𐌽 𐌳𐌿 𐌹𐌼𐌼𐌰 𐌾𐌰𐌷 𐌷𐍂𐍉𐍀𐌹𐌳𐌴𐌳𐌿𐌽 𐌵𐌹𐌸𐌰𐌽𐌳𐌰𐌽𐍃 𐌸𐌰𐍄𐌴𐌹 𐌸𐌿 𐌹𐍃 𐍃𐌿𐌽𐌿𐍃 𐌲𐌿𐌳𐌹𐍃.
okay	train_0712_d0	llm_diversify	1	cast	wairpiþ	𐍅𐌰𐌹𐍂𐍀𐌹𐌸	yes	2	waírpan: cast (V.), throw (V.)	2	waírþ: conversion value, monetary equivalent, price (N.), worth (N....	2	waírþis: towards, wards	He said, "The Kingdom of God is as if a man should cast seed on the earth,	jah qaþ: swa ist þiudangardi gudis, swaswe jabai manna wairpiþ fraiwa ana airþa.	𐌾𐌰𐌷 𐌵𐌰𐌸: 𐍃𐍅𐌰 𐌹𐍃𐍄 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌹 𐌲𐌿𐌳𐌹𐍃, 𐍃𐍅𐌰𐍃𐍅𐌴 𐌾𐌰𐌱𐌰𐌹 𐌼𐌰𐌽𐌽𐌰 𐍅𐌰𐌹𐍂𐍀𐌹𐌸 𐍆𐍂𐌰𐌹𐍅𐌰 𐌰𐌽𐌰 𐌰𐌹𐍂𐌸𐌰.
okay	train_0713_d1	llm_diversify	1	grow	liudiþ	𐌻𐌹𐌿𐌳𐌹𐌸	yes	2	laudi: bodily dimensions, physical proportions of growth	2	riudi: dignity, „redness“	2	liudan: grow, increase in physical proportions	and should sleep and rise night and day, and the seed should spring up and grow, he doesn't know how.	jah slepiþ jah urreisiþ naht jah daga, jah þata fraiw keiniþ jah liudiþ swe ni wait is.	𐌾𐌰𐌷 𐍃𐌻𐌴𐍀𐌹𐌸 𐌾𐌰𐌷 𐌿𐍂𐍂𐌴𐌹𐍃𐌹𐌸 𐌽𐌰𐌷𐍄 𐌾𐌰𐌷 𐌳𐌰𐌲𐌰, 𐌾𐌰𐌷 𐌸𐌰𐍄𐌰 𐍆𐍂𐌰𐌹𐍅 𐌺𐌴𐌹𐌽𐌹𐌸 𐌾𐌰𐌷 𐌻𐌹𐌿𐌳𐌹𐌸 𐍃𐍅𐌴 𐌽𐌹 𐍅𐌰𐌹𐍄 𐌹𐍃.
okay	train_0742_d2	llm_diversify	1	tell	gateih	𐌲𐌰𐍄𐌴𐌹𐌷	yes	2	gateihan: announce, declare, proclaim (V.), report (V.), tell	2	þatei: because, for, that, the fact that	2	gatēms: congruent	He didn't allow him, but said to him, "Go to your house, to your friends, and tell them what great things the Lord has done for you, and how he had mercy on you."	jah ni lailot ina, ak qaþ du imma: gagg du garda þeinamma du þeinaim jah gateih im, hvan filu þus frauja gatawida jah gaarmaida þuk.	𐌾𐌰𐌷 𐌽𐌹 𐌻𐌰𐌹𐌻𐍉𐍄 𐌹𐌽𐌰, 𐌰𐌺 𐌵𐌰𐌸 𐌳𐌿 𐌹𐌼𐌼𐌰: 𐌲𐌰𐌲𐌲 𐌳𐌿 𐌲𐌰𐍂𐌳𐌰 𐌸𐌴𐌹𐌽𐌰𐌼𐌼𐌰 𐌳𐌿 𐌸𐌴𐌹𐌽𐌰𐌹𐌼 𐌾𐌰𐌷 𐌲𐌰𐍄𐌴𐌹𐌷 𐌹𐌼, 𐍈𐌰𐌽 𐍆𐌹𐌻𐌿 𐌸𐌿𐍃 𐍆𐍂𐌰𐌿𐌾𐌰 𐌲𐌰𐍄𐌰𐍅𐌹𐌳𐌰 𐌾𐌰𐌷 𐌲𐌰𐌰𐍂𐌼𐌰𐌹𐌳𐌰 𐌸𐌿𐌺.
okay	train_0779_d0	llm_diversify	1	brother's	broþrs	𐌱𐍂𐍉𐌸𐍂𐍃	yes	2	brūþs: bride, young wife	2	brōþar: brother; lat. frater	2	brōþrahs: brotherly, fraternal	For John said to Herod, "It is not lawful for you to have your brother's wife."	qaþ auk Iohannes du Heroda þatei ni skuld ist þus haban qen broþrs þeinis.	𐌵𐌰𐌸 𐌰𐌿𐌺 𐌹𐍉𐌷𐌰𐌽𐌽𐌴𐍃 𐌳𐌿 𐌷𐌴𐍂𐍉𐌳𐌰 𐌸𐌰𐍄𐌴𐌹 𐌽𐌹 𐍃𐌺𐌿𐌻𐌳 𐌹𐍃𐍄 𐌸𐌿𐍃 𐌷𐌰𐌱𐌰𐌽 𐌵𐌴𐌽 𐌱𐍂𐍉𐌸𐍂𐍃 𐌸𐌴𐌹𐌽𐌹𐍃.
okay	train_0782_d1	llm_diversify	1	Ask	bidei	𐌱𐌹𐌳𐌴𐌹	yes	2	biþē: after, after that time, afterward, as soon as, at the point ...	2	bidan: ask for, beseech	2	badi: bed (N.), pallet	When the daughter of Herodias herself came in and danced, she pleased Herod and those sitting with him. The king said to the young lady, "Ask me whatever you want, and I will give it to you."	jah atgaggandein inn dauhtar Herodiadins jah plinsjandein jah galeikandein Heroda jah þaim miþanakumbjandam, qaþ þiudans du þizai maujai: bidei mik þishvizuh þei wileis, jah giba þus.	𐌾𐌰𐌷 𐌰𐍄𐌲𐌰𐌲𐌲𐌰𐌽𐌳𐌴𐌹𐌽 𐌹𐌽𐌽 𐌳𐌰𐌿𐌷𐍄𐌰𐍂 𐌷𐌴𐍂𐍉𐌳𐌹𐌰𐌳𐌹𐌽𐍃 𐌾𐌰𐌷 𐍀𐌻𐌹𐌽𐍃𐌾𐌰𐌽𐌳𐌴𐌹𐌽 𐌾𐌰𐌷 𐌲𐌰𐌻𐌴𐌹𐌺𐌰𐌽𐌳𐌴𐌹𐌽 𐌷𐌴𐍂𐍉𐌳𐌰 𐌾𐌰𐌷 𐌸𐌰𐌹𐌼 𐌼𐌹𐌸𐌰𐌽𐌰𐌺𐌿𐌼𐌱𐌾𐌰𐌽𐌳𐌰𐌼, 𐌵𐌰𐌸 𐌸𐌹𐌿𐌳𐌰𐌽𐍃 𐌳𐌿 𐌸𐌹𐌶𐌰𐌹 𐌼𐌰𐌿𐌾𐌰𐌹: 𐌱𐌹𐌳𐌴𐌹 𐌼𐌹𐌺 𐌸𐌹𐍃𐍈𐌹𐌶𐌿𐌷 𐌸𐌴𐌹 𐍅𐌹𐌻𐌴𐌹𐍃, 𐌾𐌰𐌷 𐌲𐌹𐌱𐌰 𐌸𐌿𐍃.
okay	train_0783_d0	llm_diversify	1	ask	bidjais	𐌱𐌹𐌳𐌾𐌰𐌹𐍃	yes	2	bidjan: ask, ask a favour, ask for, beg, beseech, entreat, petition ...	2	midjis: in the middle, middle (Adj.)	3	bidan: ask for, beseech	He swore to her, "Whatever you shall ask of me, I will give you, up to half of my kingdom."	jah swor izai þatei þishvah þei bidjais mik, giba þus und halba þiudangardja meina.	𐌾𐌰𐌷 𐍃𐍅𐍉𐍂 𐌹𐌶𐌰𐌹 𐌸𐌰𐍄𐌴𐌹 𐌸𐌹𐍃𐍈𐌰𐌷 𐌸𐌴𐌹 𐌱𐌹𐌳𐌾𐌰𐌹𐍃 𐌼𐌹𐌺, 𐌲𐌹𐌱𐌰 𐌸𐌿𐍃 𐌿𐌽𐌳 𐌷𐌰𐌻𐌱𐌰 𐌸𐌹𐌿𐌳𐌰𐌽𐌲𐌰𐍂𐌳𐌾𐌰 𐌼𐌴𐌹𐌽𐌰.
okay	train_0800_d0	llm_diversify	1	hear	hauseiþ	𐌷𐌰𐌿𐍃𐌴𐌹𐌸	yes	2	bausei: cunning, deceit, deception, malice, nastiness	2	hauseins: ear, hearing (N.), news, preaching (N.), report (N.), sense ...	2	haubiþ: head (N.); lat. caput	He called all the multitude to himself, and said to them, "Hear me, all of you, and understand.	jah athaitands alla þo managein qaþ im: hauseiþ mis allai jah fraþjaiþ.	𐌾𐌰𐌷 𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐍃 𐌰𐌻𐌻𐌰 𐌸𐍉 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽 𐌵𐌰𐌸 𐌹𐌼: 𐌷𐌰𐌿𐍃𐌴𐌹𐌸 𐌼𐌹𐍃 𐌰𐌻𐌻𐌰𐌹 𐌾𐌰𐌷 𐍆𐍂𐌰𐌸𐌾𐌰𐌹𐌸.
okay	train_0800_d1	llm_diversify	1	hear	hauseiþ	𐌷𐌰𐌿𐍃𐌴𐌹𐌸	yes	2	bausei: cunning, deceit, deception, malice, nastiness	2	hauseins: ear, hearing (N.), news, preaching (N.), report (N.), sense ...	2	haubiþ: head (N.); lat. caput	He called all the multitude to himself, and said to them, "Hear me, all of you, and understand.	jah athaitands alla þo managein qaþ im: hauseiþ mis allai jah fraþjaiþ.	𐌾𐌰𐌷 𐌰𐍄𐌷𐌰𐌹𐍄𐌰𐌽𐌳𐍃 𐌰𐌻𐌻𐌰 𐌸𐍉 𐌼𐌰𐌽𐌰𐌲𐌴𐌹𐌽 𐌵𐌰𐌸 𐌹𐌼: 𐌷𐌰𐌿𐍃𐌴𐌹𐌸 𐌼𐌹𐍃 𐌰𐌻𐌻𐌰𐌹 𐌾𐌰𐌷 𐍆𐍂𐌰𐌸𐌾𐌰𐌹𐌸.
okay	train_0826_d0	llm_diversify	1	have	habaiþ	𐌷𐌰𐌱𐌰𐌹𐌸	yes	2	haban: be, be; ?, consider, have, have at one’s disposal, have hold...	2	haubiþ: head (N.); lat. caput	2	jabai: if, whether	He asked them, "How many loaves do you have?" They said, "Seven."	jah frah ins: hvan managans habaiþ hlaibans? iþ eis qeþun: sibun.	𐌾𐌰𐌷 𐍆𐍂𐌰𐌷 𐌹𐌽𐍃: 𐍈𐌰𐌽 𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃 𐌷𐌰𐌱𐌰𐌹𐌸 𐌷𐌻𐌰𐌹𐌱𐌰𐌽𐍃? 𐌹𐌸 𐌴𐌹𐍃 𐌵𐌴𐌸𐌿𐌽: 𐍃𐌹𐌱𐌿𐌽.
okay	train_0826_d1	llm_diversify	1	many	managans	𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃	yes	2	managnan: abound, be abundant	2	managjan: increase (V.), make abundant, multiply	2	manags: many, much, plentiful, plenty, sufficient	He asked them, "How many loaves do you have?" They said, "Seven."	jah frah ins: hvan managans habaiþ hlaibans? iþ eis qeþun: sibun.	𐌾𐌰𐌷 𐍆𐍂𐌰𐌷 𐌹𐌽𐍃: 𐍈𐌰𐌽 𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃 𐌷𐌰𐌱𐌰𐌹𐌸 𐌷𐌻𐌰𐌹𐌱𐌰𐌽𐍃? 𐌹𐌸 𐌴𐌹𐍃 𐌵𐌴𐌸𐌿𐌽: 𐍃𐌹𐌱𐌿𐌽.
okay	train_0826_d2	llm_diversify	1	have	habaiþ	𐌷𐌰𐌱𐌰𐌹𐌸	yes	2	haban: be, be; ?, consider, have, have at one’s disposal, have hold...	2	haubiþ: head (N.); lat. caput	2	jabai: if, whether	He asked them, "How many loaves do you have?" They said, "Seven."	jah frah ins: hvan managans habaiþ hlaibans? iþ eis qeþun: sibun.	𐌾𐌰𐌷 𐍆𐍂𐌰𐌷 𐌹𐌽𐍃: 𐍈𐌰𐌽 𐌼𐌰𐌽𐌰𐌲𐌰𐌽𐍃 𐌷𐌰𐌱𐌰𐌹𐌸 𐌷𐌻𐌰𐌹𐌱𐌰𐌽𐍃? 𐌹𐌸 𐌴𐌹𐍃 𐌵𐌴𐌸𐌿𐌽: 𐍃𐌹𐌱𐌿𐌽.
okay	train_0840_d0	llm_diversify	1	spit	speiwands	𐍃𐍀𐌴𐌹𐍅𐌰𐌽𐌳𐍃	yes	2	sweibands: ceasing	2	speiwan: expectorate, spit (V.) (1)	3	slawands: quiet (Adj.)	He took hold of the blind man by the hand, and brought him out of the village. When he had spit on his eyes, and laid his hands on him, he asked him if he saw anything.	jah fairgreipands handu þis blindins ustauh ina utana weihsis jah speiwands in augona is, atlagjands ana handuns seinos frah ina ga~u~hva~sehvi?	𐌾𐌰𐌷 𐍆𐌰𐌹𐍂𐌲𐍂𐌴𐌹𐍀𐌰𐌽𐌳𐍃 𐌷𐌰𐌽𐌳𐌿 𐌸𐌹𐍃 𐌱𐌻𐌹𐌽𐌳𐌹𐌽𐍃 𐌿𐍃𐍄𐌰𐌿𐌷 𐌹𐌽𐌰 𐌿𐍄𐌰𐌽𐌰 𐍅𐌴𐌹𐌷𐍃𐌹𐍃 𐌾𐌰𐌷 𐍃𐍀𐌴𐌹𐍅𐌰𐌽𐌳𐍃 𐌹𐌽 𐌰𐌿𐌲𐍉𐌽𐌰 𐌹𐍃, 𐌰𐍄𐌻𐌰𐌲𐌾𐌰𐌽𐌳𐍃 𐌰𐌽𐌰 𐌷𐌰𐌽𐌳𐌿𐌽𐍃 𐍃𐌴𐌹𐌽𐍉𐍃 𐍆𐍂𐌰𐌷 𐌹𐌽𐌰 𐌲𐌰~𐌿~𐍈𐌰~𐍃𐌴𐍈𐌹?
